Jeanneau Sun Odyssey  30,35862,30,1995,Portugal,
Open 30- Owen Clark design,,35862,30,1993,Netherlands,
Hunter Legend,35900,37,1988,United States,
Catalina 36,35900,36,1982,United States,
Bristol 35.5,35900,36,1978,United States,
Hunter 336,35900,34,1995,United States,
Catalina 30 MkIII,35900,30,1997,United States,
Custom "Bud" McIntosh Cutter,35900,30,2009,United States,
Shannon 28,35900,28,1983,United States,
Beneteau Oceanis 40.1 Shared Ownership,35903,40,2021,United Kingdom,
Tartan Thomas,36000,35,1989,United States,
Dufour 4800,36000,35,1982,Panama,
Sabre 34 Mk I,36000,34,1980,United States,
Bayfield 32C,36000,32,1986,United States,
Ericson MK II,36000,32,1987,United States,
Pearson Vanguard,36000,32,1966,United States,
LM 32,36000,32,1985,United States,
Pacific Seacraft Orion 27,36000,31,1980,United States,
Shannon 28,36000,28,1983,Grenada,
J Boats J/70,36000,23,2015,United States,
Catalina Sport,36000,22,2019,United States,
Helmsman Lady Helmsman,36311,40,1981,Germany,
Sas-Vektor 39,36311,39,1991,Croatia,
X-Yachts 102,36311,33,1984,Netherlands,
Wauquiez Gladiateur,36311,33,1978,France,
Kalik 33,36311,33,1982,Germany,
Southerly 100,36311,32,1986,Turkey,
Rimar RIMAR 31,36311,30,2000,Italy,
Etap 30 I,36311,29,2002,France,
Jeanneau Sun Odyssey 29.2 Legend,36311,28,2006,France,
Biga 26,36348,26,1982,Germany,
Noray 38,36409,38,1978,Netherlands,
Corby 26,36409,26,2008,Ireland,
Beneteau 25 Platu 2000,36470,81,2004,Algeria,
Custom Pauselli Sciarrelli,36470,44,1974,Italy,
Berthon Gauntlet 14 Ton,36470,41,1947,Spain,
Noray 38,36470,38,1978,Greece,
Custom 6MR COSTAGUTA 1937,36470,36,1937,Malta,
Custom Attilio Costaguta Classic Yacht,36470,36,1937,Malta,
Sangermani RORC III CLASSE,36470,35,1953,Italy,
Beneteau First 345,36470,35,1984,Spain,
Alpa 34,36470,33,1978,Italy,
Sailboat Patucelli 10,36470,33,1979,Italy,
Neptunian Neptunian 33,36470,33,1973,Portugal,
Jouet Fandango 33',36470,33,1972,Turkey,
Jeanneau Sun Fast 32,36470,31,1995,France,
Classic KR 6,36470,31,1952,Belgium,
Comfortina 32,36470,31,1986,Turkey,
Hallberg-Rassy Monsun 31,36470,31,1976,Portugal,
Custom Dod Yachts 30 Ete',36470,31,2007,Italy,
Custom Lutra 30,36470,30,2006,Portugal,
Fortuna 9,36470,30,1992,Portugal,
Dudley Dix Didi 29,36470,28,2015,Greece,
Hunter Hunter 27,36470,27,2008,Italy,
CHANTIER DES BAUX CERF VOLANT,36470,25,1970,France,
Nacra 20 FCS,36470,20,2017,Finland,
Beneteau 35S5,36478,35,1990,Canada,
Hunter 33.5,36500,33,1992,United States,
Hinterhoeller Nonsuch 30 C w/2012 Yanmar,36500,30,1984,United States,
Corsair Pulse 600,36500,20,2016,United States,
Freely Europe,36623,26,1991,United Kingdom,
William Gardner Schooner,36693,47,1997,Jersey,
Excalibur 36,36693,36,1968,United Kingdom,
Coaster 33,36693,33,1977,United Kingdom,
Westerly Fulmar,36693,32,1986,United Kingdom,
Sadler 32,36693,32,1983,United Kingdom,
Westsail 32,36700,32,1976,United States,
Tartan 37,36900,37,1979,United States,
Catalina Mark III Wing Keel,36900,30,2000,United States,
Corsair F-27 #422,36900,27,1990,United States,
Corsair F-24MKII #370,36900,24,1999,United States,
S2 36,37000,36,1985,United States,
Pearson 33-2,37000,33,1988,United States,
Cascade 29,37000,32,1972,United States,
Nonsuch 30 Ultra Sloop,37000,30,1986,United States,
Contour 30 MkII,37000,30,1994,United States,
J Boats J/70,37000,23,2013,United States,
Bristol 35.5,37208,35,1980,Canada,
Pearson 35 Pearson,37288,35,1974,Canada,
Cornish Crabbers 22,37371,22,2000,United Kingdom,
Beneteau First 25.7,37379,26,2005,United Kingdom,
Islander 34,37423,34,1978,New Zealand,
Tanzer 10.5,37500,35,1984,United States,
Catalina 34,37500,34,1989,United States,
Tartan 33,37500,33,1983,United States,
Hunter 320,37500,32,2000,United States,
Westsail 32,37500,32,1975,United States,
Gulf 32,37500,32,1989,United States,
Farr 30 One Design,37500,31,1996,United States,
Island Packet 27,37500,27,1986,United States,
Cornish Crabbers Crabber 22,37500,27,2005,United States,
Hunter 27,37500,27,2012,United States,
Schock Harbor 25,37500,25,2007,United States,
J Boats J/70,37500,23,2016,United States,
Norstar 20,37500,20,1976,United States,
Jeanneau Sun Odyssey 31,37526,30,1992,France,
ALB Sail EC 37,37647,36,1979,Italy,
Bavaria 32,37647,10,2003,Croatia,
Niagara 35 MkI Sloop,37720,35,1979,Canada,
Morgan Out Island 41,37900,41,1976,United States,
Ericson 38,37900,38,1983,United States,
Beneteau 350,37900,35,1990,United States,
Catalina 34,37900,34,1990,United States,
Pearson 33-2,37900,33,1990,United States,
Hunter 27,37900,27,2005,United States,
Herreshoff Marlin (fully restored),37990,23,1961,United States,
Spencer 42,38000,42,1974,Mexico,
Tartan 37,38000,37,1977,United States,
Tosca 36,38000,36,1989,Malaysia,
Sabre 36,38000,36,1985,United States,
Schock 35,38000,35,1988,United States,
Aluminum Cruiser NARANJA 34,38000,34,1987,Malaysia,
Sea Sprite 34,38000,34,1983,United States,
Tartan 34-2,38000,34,1985,United States,
Flying Tiger 10M,38000,33,2016,United States,
Fenwick Williams Catboat,38000,29,2003,United States,
Nor'Sea 27,38000,27,1992,United States,
Seastream 34,38105,34,1979,United Kingdom,
Randell 33ft Fast Cruiser,38105,33,1965,Greece,
Pearson 34,38106,34,1983,Canada,
Furia 32,38294,35,1984,Spain,
J Boats J/70,38294,23,2013,Netherlands,
Bruce Roberts Pilothouse 44,38500,44,1993,United States,
Comar COMET 42,38500,41,1985,United States,
C&C 40 Centerboard Cruiser,38500,40,1980,United States,
Tartan 37,38500,37,1977,United States,
Bristol 35.5,38500,35,1982,Mexico,
Hinterhoeller 30,38500,30,1985,United States,
Canadian Sailcraft 36T,38700,37,1985,United States,
Heritage Yachts 35,38774,35,1980,Australia,
Yacht Club 35,38774,35,1980,Australia,
Woollacott Ladybird 34,38774,34,1970,Australia,
Beneteau First 345,38780,35,1987,France,
Moody 31 Mk2,38810,31,1989,Jersey,
Jeanneau Sun Odyssey 31,38810,31,1992,United Kingdom,
Beneteau First 27.7,38810,29,2003,United Kingdom,
Cornish Crabber 22,38810,22,1997,United Kingdom,
Canadian Sailcraft CS 36 Traditional,38820,36,1982,Canada,
C&C 32,38820,32,1983,Canada,
Hunter 33.5,38841,33,1991,Ireland,
C&C 34R,38900,36,1990,Canada,
Beneteau First 345,38900,34,1986,Canada,
Hunter 34,38900,34,1986,United States,
J Boats J/70,38900,22,2014,Canada,
Tartan 34,38900,34,1987,United States,
Catalina 34,38900,34,1989,United States,
Hunter 310,38900,31,1998,United States,
Rhodes 22,38900,22,2008,United States,
Harmony 42,38901,42,2007,Sint Maarten (Dutch part),
Alpa 38 ketch,38901,37,1978,Italy,
Beneteau First 345,38901,35,1985,France,
Elan 34,38901,34,1994,Italy,
Bavaria 340 Lagoon,38901,34,1989,Greece,
Westerly Storm 33,38901,33,1988,Netherlands,
Dufour 30 Classic,38901,30,2000,Spain,
CSY Yachts Endeavour 51,39000,51,1989,Netherlands Antilles,
Irwin MkIII,39000,43,1988,United States,
Bayfield 40,39000,40,1983,Grenada,
Wilderness 40,39000,40,1981,United States,
Luders L-24 Class Sloop,39000,38,1947,United States,
Pearson 37,39000,37,1982,United States,
Nelson Marek 36,39000,36,1983,United States,
CAL 36,39000,36,1967,United States,
Pearson 36-2,39000,36,1987,United States,
Classic Aage Nielsen Gumdrop Yawl,39000,35,1961,United States,
Holby Clearwater 35,39000,35,1988,United States,
Beneteau America 321,39000,32,1999,United States,
Tartan 31,39000,31,1990,United States,
Bombay Clipper Bombay Clipper Sloop,39000,31,1978,United States,
Custom JOHN HANNA Design Sloop,39000,30,1979,United States,
Island Packet 29,39000,29,1992,United States,
Seaward 26RK,39000,29,2007,United States,
Corsair F-27,39000,27,1990,United States,
Open 6.50,39000,21,2008,United States,
Hunter 27,39250,27,2006,United States,
Beneteau First 32.5,39297,32,1990,Canada,
Hunter Channel 31,39445,32,2001,United Kingdom,
North Channel 9,39445,30,2011,United Kingdom,
Freedom 30,39445,30,1990,United Kingdom,
Heard 28,39445,28,1970,United Kingdom,
Heard 28,39431,28,1970,United Kingdom,
Jeanneau Sun Liberty 34,39469,34,1990,Netherlands,
Beneteau Oceanis 320,39495,32,1987,United Kingdom,
CSY 51,39500,51,1989,Saint Martin,
Vagabond 47,39500,47,1983,Thailand,
Lancer 45,39500,45,1981,United States,
Cheoy Lee Clipper Mk II,39500,42,1974,United States,
Gulfstar 41,39500,41,1975,United States,
Bristol 40,39500,40,1981,United States,
Valiant 40,39500,40,1981,United States,
Hardin Sea Wolf Masthead Ketch,39500,40,1977,United States,
Carroll Marine Cm 1200,39500,39,1995,United States,
Sabre 38 Mk 1,39500,38,1984,United States,
Morgan 384,39500,38,1983,United States,
Tayana 37,39500,37,1983,United States,
Islander Sloop,39500,36,1978,United States,
CS 36,39500,36,1983,United States,
J Boats 35 Masthead Sloop,39500,35,1989,United States,
Wauquiez Pretorian 35 Sloop,39500,35,1981,United States,
Hunter Legend 35,39500,35,1988,United States,
Hunter Legend 35.5,39500,35,1987,United States,
Baltic 35,39500,35,1985,United States,
Ericson Mark III,39500,35,1983,United States,
Houseboat,39500,34,1970,United States,
Cape Dory 33,39500,33,1981,United States,
Freedom 32,39500,32,1985,United States,
Freedom 32,39500,32,1985,United States,
LM 32,39500,32,1986,United States,
Sabre Sloop,39500,30,1988,United States,
Hinckley Sou'wester 30,39500,30,1963,United States,
Willard Marine Vega Horizon Motorsailer,39500,30,1977,United States,
Nor'Sea Aft Cockpit,39500,27,1978,United States,
Beneteau Oceanis 320,39509,32,1987,United Kingdom,
Jeanneau Sun Liberty 34,39509,34,1990,Netherlands,
Robert Clark Wooden Sloop,39516,40,1939,United Kingdom,
Hallberg-Rassy Mistral 33,39516,33,1976,United Kingdom,
LM 28,39516,29,1985,United Kingdom,
LM 28,39516,29,1983,United Kingdom,
Hunter Legend 37,39614,37,1987,Canada,
Custom Robb 37,39614,37,1963,Canada,
Hunter Vision 32,39614,32,1989,Canada,
Nonsuch 30 C,39614,30,1982,Canada,
Custom Tahiti Rover Steel Auxiliary Cutter,39750,32,1982,United States,
Pearson 31-2,39750,31,1988,United States,
O'Day 40,39800,40,1986,Mexico,
Seaward 26RK,39800,26,2006,United States,
Pearson Countess,39900,44,1966,United States,
Owens Cutter 40,39900,40,1968,United States,
Allied Mistress,39900,39,1973,United States,
Custom Harris Aft Cockpit Sloop,39900,38,1996,United States,
Ericson 38,39900,38,1984,United States,
C&C MKIII Centerboard,39900,38,1987,United States,
CSY Cutter Plan B,39900,37,1979,United States,
Union 36 Cutter,39900,36,1983,United States,
Catalina 36,39900,36,1989,United States,
Bristol 35.5 CB,39900,35,1982,United States,
Scanmar 35,39900,35,1984,United States,
Hinterhoeller Niagara 35,39900,35,1980,United States,
Allied Seabreeze 35,39900,35,1969,United States,
Hunter Legend 35.5,39900,35,1988,United States,
Catalina 34,39900,34,1986,United States,
Catalina 34,39900,34,1986,United States,
Hunter 336,39900,34,1996,United States,
Wauquiez 33 Gladiateur,39900,33,1983,United States,
Freedom 33 Cat Ketch,39900,33,1982,United States,
Jeanneau Sun Odyssey 32,39900,32,1995,United States,
Kettenburg Pacific Class,39900,32,1937,United States,
Hunter 32 Vision,39900,32,1992,United States,
Westsail 32,39900,32,1981,United States,
Ericson 32-200,39900,32,1988,Mexico,
Ericson Independence,39900,31,1979,United States,
Hunter 310,39900,31,1998,United States,
Yankee 30,39900,30,1988,United States,
Catalina 28 MkII,39900,28,2002,United States,
Alerion Express 28,39900,28,1992,United States,
Marshall Sakonnet,39900,23,2014,United States,
J Boats J/70,39900,23,2014,Mexico,
Bristol 35.5,39950,35,1980,United States,
Catalina 34,39950,34,1990,Antigua and Barbuda,
Edel 33,39985,33,1989,Grenada,
Morgan 382 Morgan,39990,38,1980,United States,
Tartan 41,39995,41,1973,United States,
Corsair F-27,39995,27,1992,United States,
Corsair Sprint 750MKI #423,39995,24,2006,United States,
Ranger 33,39999,33,1974,United States,
Islander 44,40000,44,1968,Malaysia,
Spindrift Pilot House,40000,43,1982,United States,
Lancer 42,40000,42,1981,United States,
Endeavour Endeavour 38,40000,38,1984,United States,
Islander Freeport,40000,36,1978,Mexico,
S2 36,40000,36,1981,United States,
Borresen BB10,40000,33,1985,Mexico,
Hunter 27,40000,27,2006,United States,
Gartside - French & Webb Double-Ended CB Trailerable Sloop,40000,24,2002,United States,
J Boats J/70,40000,23,2016,United States,
Camper & Nicholsons Camper & Nicholson 45,40117,45,1972,Croatia,
Gib'Sea 114,40117,39,1983,Italy,
Gib'Sea 106,40117,36,1985,Croatia,
Comar Comet 11,40117,36,1979,Italy,
Dufour 35 Sloop,40117,35,1979,France,
Dufour 35 Sloop,40117,35,1979,France,
Beneteau Oceanis 350,40117,35,1989,Croatia,
Jeanneau Sun Odyssey 32i,40117,32,2007,Croatia,
Custom Colvic Craft Colvic Watson,40117,32,1981,Italy,
Jeanneau Sun Odyssey 32i,40117,32,2009,Greece,
Jeanneau Sun Odyssey 32i,40076,32,2007,Croatia,
Rustler 31,40076,31,1982,France,
LM Mermaid 315,40076,31,1984,Netherlands,
Fastnet shipman 28,40076,29,1975,France,
Cornish Crabbers 24,40076,25,2005,Spain,
Kirie Fifty 33,40207,33,1977,United Kingdom,
Sadler International 29,40207,29,1994,Guernsey,
JEANNEAU-ANDRIEU SUN ODYSSEY 33,40683,34,1994,France,
Crown OE 36,40842,38,1982,United Kingdom,
Cornish Crabber 22,40842,22,2004,United Kingdom,
C&C Landfall 38,40896,38,1981,Canada,
C&C 40,40900,40,1981,United States,
Morgan Out Island 41,41000,41,1972,Barbados,
J Boats J/35,41000,35,1989,United States,
Cape Dory 30 Mk Ii,41000,30,1988,United States,
Contest 32 CS,41169,32,1982,Croatia,
Jeanneau JOD 35,41265,35,1991,United Kingdom,
Jeanneau JOD 35,41265,35,1991,United Kingdom,
Gib'Sea 38 Ketch,41291,37,1979,France,
Jouet 37,41291,37,1978,Greece,
Sas-Vektor 36,41291,37,2002,Croatia,
Moody 34 C/C,41291,34,1986,Greece,
Jeanneau Sun Odyssey 32i,41291,32,2007,Croatia,
Rimar 301,41291,28,1994,Italy,
LM 32,41618,32,1982,United Kingdom,
Delphia 29,41618,28,2006,United Kingdom,
Custom Open 35,41898,35,2006,Belgium,
C&C 37,41900,37,1984,United States,
Flying Tiger 10M,41900,33,2007,United States,
Beneteau Oceanis 321,41900,32,1995,United States,
C&C 35 MK III,41996,35,1985,Canada,
C&C 35 MK3,41996,35,1983,Canada,
High Tech Yachts Harris 45,42000,45,1984,United States,
Palmer Johnson Peterson 2 ton,42000,42,1977,United States,
Irwin Citation 40,42000,40,1981,United States,
Hunter Legend,42000,37,1989,Mexico,
C&C Sloop,42000,37,1989,United States,
Tartan 37,42000,37,1977,United States,
Tartan 37,42000,37,1979,United States,
Pearson 37,42000,37,1982,United States,
Ta Shing Baba,42000,30,1986,United States,
LM 30,42197,31,1985,United Kingdom,
Nicholson 38,42268,38,1971,United Kingdom,
Nicholson 38,42268,38,1978,United Kingdom,
Custom Bruce Clarke,42268,37,1980,United Kingdom,
Bruce Roberts Spray 36,42245,37,1984,United Kingdom,
Gentlemans Yacht,42245,37,1925,United Kingdom,
Sigma 36,42245,36,1985,United Kingdom,
Farr Mumm 36,42245,36,1993,United Kingdom,
Holman & Pye Super Sovereign 35,42245,35,1973,United Kingdom,
Trident Voyager 35,42245,35,1991,United Kingdom,
LM Mermaid 315,42245,31,1985,United Kingdom,
Beneteau First 31.7,42245,31,1999,United Kingdom,
Catalina 30 MkIII,42245,30,1996,United Kingdom,
Tradewinds 25,42245,25,2002,United Kingdom,
Custom CAP NORD,42296,35,1964,Italy,
Classic Wooden Yacht,42308,36,1960,United Kingdom,
Cobra Marine 1050,42308,34,1979,United Kingdom,
Contessa 32,42308,32,1973,United Kingdom,
Nicholson 32 Mk10,42308,32,1972,United Kingdom,
Dufour 32 Classic,42332,32,1999,United Kingdom,
LM 28,42332,28,1985,United Kingdom,
Mylne Classic Island Class Yawl,42339,40,1911,United Kingdom,
Hallberg-Rassy Rasmus 35,42339,35,1972,United Kingdom,
Moody 34,42339,33,1985,Spain,
Feeling 326 di - Lift Keel,42339,33,1989,United Kingdom,
Hillyard Masthead cutter,42427,38,1956,Ireland,
Jeanneau Sun Odyssey 33,42427,33,1992,France,
Aloha 34,42472,34,1984,Canada,
New York 40,42500,40,1978,United States,
Cooper Seabird,42500,37,1980,United States,
Tartan 37 K/CB Sloop,42500,37,1977,United States,
Endeavour 37,42500,37,1978,United States,
Catalina 36,42500,36,1988,United States,
Custom Steel Cutter,42500,36,1985,United States,
Custom Steel Cutter,42500,36,1985,United States,
Schock 35,42500,35,2001,United States,
C&C 34 Plus,42500,35,1991,United States,
Hunter 310,42500,31,1999,United States,
Quincy Adams QA 17,42500,27,1945,United States,
Lord Nelson 13.65,42505,45,1990,Spain,
Carlini Donella,42505,44,1960,Italy,
1936 Classic Yacht 43 foot Yawl by F G Ameen,42505,42,1936,Italy,
AMEEN CLASSIC RACING YAWL,42505,42,1936,Italy,
J Boats 41,42505,41,1984,Netherlands,
Amel Euros 41,42505,41,1977,Italy,
Comar Comet 12,42505,39,1986,Italy,
Comar Comet 12,42505,39,1985,Greece,
Carter New Optimist 38,42505,37,1970,Spain,
Custom Johan Anker 6 Metre,42505,37,1933,Finland,
Custom Rêve de Pacifique,42548,37,1978,French Polynesia,
Custom Sirvent Carol Ketch,42548,37,1982,France,
Langevin Atlas MK2,42548,36,1979,Philippines,
Standfast 36,42548,35,1974,Netherlands,
Dufour 35 Sloop,42548,35,1979,France,
Bavaria 33 Cruiser,42548,35,2005,Greece,
Fiskars Finnsailer 35,42548,34,1975,France,
Custom Alaver TAGUDO 34,42548,34,1976,Italy,
Sparkman & Stephens 34,42548,34,1974,Latvia,
Vindo 45,42548,34,1983,Croatia,
Jeanneau Sun Odyssey 33,42548,33,1992,France,
Custom Classic Morecambe Nobby Cutter,42548,32,1914,Spain,
Kirie Feeling 32,42548,32,2001,France,
Jeanneau Sun Fast 32,42548,31,1995,Italy,
Open 30,42548,30,2003,Netherlands,
Henderson 30,42548,30,1996,Croatia,
Rimar 31,42548,30,2004,Italy,
Beneteau First 27.7,42548,28,2003,Spain,
Custom Bianchi e Cecchi Cutter,42548,27,1963,Italy,
Corsair Pulse 600,42548,20,2016,Austria,
Custom Sciarrelli passera istriana,42548,20,2016,Italy,
Elan 333,42548,11,2002,Croatia,
Bavaria 32,42792,32,2004,Croatia,
Elan 31,42792,31,2003,Croatia,
Tartan 37 CB,42900,37,1981,United States,
Chris-Craft Sparkman Stephens 35 Motor Sailor,42900,35,1963,United States,
Corsair Pulse 600,42900,20,2018,United States,
Beneteau Oceanis 321,42939,32,1995,Netherlands,
CAL 2-46,43000,46,1974,United States,
Reliance 44 Ketch,43000,44,1977,United States,
Westerly Corsair 36,43000,36,1985,Saint Martin,
Van De Stadt 34,43000,34,1998,United States,
Baba 30,43000,30,1979,Malaysia,
Morgan 382 Morgan,43500,38,1979,United States,
Beneteau Oceanis 321,43500,32,1996,United States,
B-Boats B32,43500,32,1996,United States,
Tartan 31,43500,31,1989,United States,
Pearson 36,43513,36,1973,Australia,
Morgan Out Island 41,43596,41,1974,Canada,
Roberts,43596,38,1989,Canada,
Alberg 37,43596,37,1980,Canada,
Hunter 306,43596,30,2002,Canada,
Hinterhoeller Nonsuch 30,43596,30,1980,Canada,
Beneteau Oceanis 300,43675,30,1994,Canada,
Nonsuch Ultra 30,43675,30,1987,Canada,
Oyster Lightwave 395,43719,39,1989,Spain,
Beneteau Oceanis 350,43719,33,1989,Spain,
Elan 333,43719,33,2005,Croatia,
Beneteau First E30,43719,30,1982,Spain,
Bristol 40,43800,40,1979,United States,
Grand Soleil 41 Center Cockpit,43900,41,1984,United States,
Dickerson Farr 37,43900,38,1984,United States,
Freedom 36,43900,36,1986,United States,
Hunter 340,43900,34,1999,United States,
C&C 36,44000,36,1978,United States,
Pearson 36,44000,36,1986,United States,
Cooper 353 Pilothouse,44000,35,1982,United States,
Westsail 32,44000,32,1973,United States,
Pacific Seacraft Dana 24,44000,27,1986,United States,
Jongert Zwalker II AC,44327,32,1976,Germany,
Jongert Zwalker II AC,44372,32,1976,Germany,
Jeanneau Sun Odyssey 29.2,44385,28,2007,United Kingdom,
Endeavour 37  A,44500,37,1980,United States,
Catalina 36,44500,36,1985,United States,
Pearson 365 Pilothouse,44500,36,1980,United States,
Islander 36,44500,36,1977,United States,
Hunter Vision 32,44500,32,1994,United States,
Catalina 310,44500,31,2000,United States,
Ta Shing Baba 30,44500,30,1979,United States,
Nor'Sea Center Cockpit,44500,27,1978,United States,
Delphia 25 Sportina,44737,25,2008,Greece,
Odin Odin 820 Classic,44858,27,2003,Germany,
C&C 43,44900,43,1982,United States,
Bruce Roberts Mauritius,44900,43,2000,Mexico,
Morgan Out Island Ketch 41,44900,41,1975,United States,
O'Day 40,44900,40,1989,United States,
C&C Aft Cabin Sloop,44900,40,1983,United States,
Rafiki 37,44900,37,1977,United States,
Hunter Vision,44900,36,1993,United States,
Catalina 36,44900,36,1988,United States,
Hunter 35.5  Legend,44900,35,1990,United States,
Tartan Thomas 35,44900,35,1990,United States,
Wauquiez Pretorien 35,44900,35,1985,United States,
Tartan Thomas 35,44900,35,1990,United States,
Moody 34,44900,34,1985,United States,
Sea Sprite Sea Sprite 34,44900,34,1982,United States,
Beneteau Oceanis 321,44900,32,1998,United States,
Beneteau Oceanis Clipper 323,44900,32,2006,British Virgin Islands,
Cape Dory 31 Cutter,44900,31,1983,United States,
Baba 30,44900,30,1984,United States,
Baba 30,44900,30,1980,United States,
Island Packet 27 CB Cutter,44900,27,1986,United States,
Farrier F-22,44900,22,2014,United States,
Herreshoff Fish Class,44900,21,1916,United States,
Marine Projects Sigma 362,44934,36,1987,Italy,
Maxi 108,44934,36,1984,Greece,
Edel 35,44934,35,1992,Greece,
Elan 333 (Sails 2017),44934,33,2005,Croatia,
Dufour Gib'Sea 33,44934,33,2002,France,
Hanse 312,44934,31,2004,Italy,
Beneteau First 285,44934,29,1986,Malta,
J Boats J/70,44934,23,2016,Spain,
Cheoy Lee 35 Sloop,44950,35,1981,United States,
Schooner sailboat,45000,50,1938,United States,
Goetz IMS 50,45000,49,1997,United States,
Jeanneau Sun Odessey,45000,46,2016,British Virgin Islands,
Carroll Marine Corel 45 Farr,45000,45,1998,United States,
Gulfstar Ketch,45000,43,1978,United States,
Catalina 42 MKi,45000,42,1989,United States,
C&C 41,45000,41,1987,United States,
C&C Fiberglass 40,45000,40,1981,United States,
Grand Soleil 39,45000,39,1986,Antigua and Barbuda,
Hunter 40 Legend,45000,39,1986,United States,
Hinckley 38,45000,38,1970,United States,
Tartan 37,45000,37,1982,United States,
Tayana 37,45000,37,1978,United States,
Hunter 376,45000,37,1997,United States,
Tartan 37,45000,37,1981,United States,
Union Polaris 36,45000,36,1980,United States,
Westerly Corsair 36,45000,36,1983,United States,
Beneteau Oceanis 352,45000,35,1995,U.S. Virgin Islands,
Hunter 340,45000,34,1997,United States,
Albin Nova,45000,33,1983,United States,
Union 32,45000,32,1986,United States,
Catalina 320,45000,32,1995,United States,
Island Packet 31,45000,31,1987,United States,
Nonsuch 30 Ultra,45000,30,1984,United States,
Alden Priscilla,45000,30,1961,United States,
Morris 28 Linda,45000,28,1985,United States,
Fenwick Williams 25 Catboat,45000,25,1995,United States,
Southerly 105,45091,35,1980,United Kingdom,
Jeanneau Sun Fizz,45154,40,1982,United Kingdom,
Custom 32' Buchanan Bermudan Cutter,45161,32,1963,United Kingdom,
Pacific Seacraft Dana 24,45171,27,1985,Canada,
Bavaria 32,45466,34,2002,Greece,
Ericson MK III Sloop,45500,35,1988,United States,
Catalina 30 MkIII,45514,30,1995,United Kingdom,
Seastream 34,45588,34,1978,Greece,
Beneteau Oceanis Clipper 311,45588,32,2001,Ireland,
Bavaria 31,45588,31,1999,Portugal,
Beneteau Oceanis 46.1,45771,47,2021,United Kingdom,
Cape Dory 330,45800,33,1986,United States,
Colvic Watson,45860,32,1982,United Kingdom,
Colvic Watson 32,45860,32,1982,United Kingdom,
Rival 38A,45867,37,1977,United Kingdom,
Custom Westmacott Gaff Cutter,45867,31,1932,United Kingdom,
Moody 31,45867,31,1986,United Kingdom,
Bristol 35.5,45900,35,1981,United States,
Sabre 34 MK II,45900,34,1987,United States,
Hunter 326,45900,32,2002,United States,
Nonsuch 30 Classic,45978,30,1980,Canada,
Baltic 37,46000,37,1979,United States,
Catalina 36,46000,36,1987,United States,
Hunter 336,46000,34,1995,United States,
Catalina 320,46000,32,1996,United States,
Catalina 320,46000,32,1993,United States,
Nordic Folkboat,46000,25,2018,United States,
Custom 15m Stahl Motorsegler,46027,45,1980,Germany,
Najad 343,46027,33,1986,Croatia,
CS 36 Traditional,46058,36,1982,Canada,
Comar Comet 11,46148,36,1982,Italy,
Beneteau First 35 S5,46148,34,2003,France,
Grand Soleil 343,46148,34,1986,Greece,
Bavaria 34 Cruiser,46148,34,2008,Croatia,
Najad 343,46148,34,1986,Croatia,
Dufour Gib'Sea 33,46195,33,2003,Croatia,
Moana 33,46195,33,1996,Italy,
Jeanneau Sun Odyssey 32.2,46195,31,2001,Portugal,
C&C 38,46500,38,1980,United States,
Catalina 320,46500,32,1994,United States,
Moody 31 Mk2,46502,31,1989,United Kingdom,
Carter Offshore Antibes Carter 37,46803,37,1974,New Caledonia,
Mumm 36,46803,36,1994,Turkey,
Beneteau Oceanis 350,46803,34,1990,Spain,
Beneteau Oceanis Clipper 311,46803,31,2003,Croatia,
Bavaria 31 HOLIDAY LIMITED EDITION,46803,31,2009,Croatia,
Bavaria 30 Cruiser / VAT PAID,46803,30,2006,Greece,
Catalina 36 TM,46838,36,1985,Canada,
Sabre 34 MK II,46900,34,1986,United States,
Beneteau Oceanis 321,46900,32,1999,United States,
Island Packet 31,46900,31,1988,United States,
Beneteau Oceanis 311,46900,31,1999,United States,
Columbia Yacht Coronado 45,47000,45,1974,Mexico,
Ericson 38-200,47000,38,1989,United States,
Seaward 26 Rk,47000,26,2008,United States,
Victoria Frances 26,47000,26,1986,United States,
Falmouth Cutter BLUEWATER CRUISER,47000,22,1980,United States,
Bowman 46 CC,47241,45,1973,Spain,
Beneteau First 31.7,47261,32,2001,United Kingdom,
Dragonfly 800 Swing Wing,47261,26,1993,United Kingdom,
CAMPER & NICHOLSON Nicholson 32 Mk 10,47302,33,1975,Spain,
Custom Benello S&S 45 Sloop,47363,43,1969,Italy,
Oyster Lightwave 395,47363,40,1989,Turkey,
Classic Yacht Marconi Cutter (),47363,39,1955,Italy,
Hurley Tailwind 38 Ocean Cruiser,47363,38,1976,Spain,
Barberis 381 FREETIME,47411,38,1997,Italy,
Bavaria 36,47411,37,2003,Croatia,
Bavaria 36,47411,37,2003,Croatia,
Bavaria 37,47411,37,2001,Greece,
Sparkman & Stephens 37,47411,37,1986,Malta,
Pearson 365 Pearson,47411,37,1979,Portugal,
Dehler 36 CWS,47411,36,1992,Spain,
Grand Soleil 35,47411,36,1996,Turkey,
Custom S&S SPARKMAN&STEPHENS BALKIS,47411,36,1967,Italy,
Custom KR - Kreuzer 6.5,47411,35,1927,Germany,
Custom Jboats J 35c,47411,35,1993,Italy,
Hallberg-Rassy Rasmus 35,47411,35,1976,France,
Custom Sloop,47411,35,1997,Thailand,
Custom Q Class Alfred Mylne Gaff,47411,34,1926,France,
